"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","hourOfDay","weekNum","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Apr 8, 2018  6:00 PM",24,19,2,25,10,0,8.8,211.2,-1,4,33,18,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 8, 2018  8:00 PM",12,11,1,62.5,8.5,0,8.8,105.6,-1,4,33,20,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 8, 2018 10:00 PM",0,5,1,0,7,0,8.8,0,-1,4,33,22,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 9, 2018  6:00 PM",38,25,4,9,14,1,13.25,503.5,-1,3,32,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 9, 2018  8:00 PM",23,29,4,11.5,12.5,1,13.25,304.75,-1,3,32,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 9, 2018 10:00 PM",0,1,0,0,0,1,13.25,0,-1,3,32,22,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 10, 2018  6:00 PM",36,25,3,16,14.5,2,13,468,-1,2,31,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 10, 2018  8:00 PM",19,21,3,28,11.5,2,13,247,-1,2,31,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 10, 2018 10:00 PM",0,6,1,0,0,2,13,0,-1,2,31,22,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 11, 2018  5:00 PM",8,7,0,2,5.5,3,10,80,-1,1,30,17,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 11, 2018  7:00 PM",25,24,4,2.5,10.5,3,10,250,-1,1,30,19,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 11, 2018  9:00 PM",5,7,3,3,8,3,10,50,-1,1,30,21,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 12, 2018  6:00 PM",21,12,2,30.5,13.5,4,10.5,220.5,-1,0,29,18,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 12, 2018  8:00 PM",16,11,2,22,7.5,4,10.5,168,-1,0,29,20,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 12, 2018 10:00 PM",0,1,1,0,0,4,10.5,0,-1,0,29,22,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 15, 2018  6:00 PM",42,23,3,34,15,0,16.6,697.2,3,4,26,18,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 15, 2018  8:00 PM",13,17,3,68,20,0,16.6,215.8,3,4,26,20,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 15, 2018 10:00 PM",0,3,1,0,13,0,16.6,0,3,4,26,22,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 16, 2018  6:00 PM",38,28,4,19,17.5,1,13.25,503.5,4,3,25,18,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 16, 2018  8:00 PM",38,39,4,11.5,9,1,13.25,503.5,4,3,25,20,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 16, 2018 10:00 PM",0,3,0,0,0,1,13.25,0,4,3,25,22,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 17, 2018  6:00 PM",40,21,2,41,12.5,2,13.5,540,5,2,24,18,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 17, 2018  8:00 PM",24,33,4,24.5,14.5,2,13.5,324,5,2,24,20,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 17, 2018 10:00 PM",4,5,1,45,0,2,13.5,54,5,2,24,22,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 18, 2018  6:00 PM",30,22,4,18,18,3,16,480,6,1,23,18,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 18, 2018  8:00 PM",16,18,3,4,14,3,16,256,6,1,23,20,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
